t_ms,ax,ay,az,L_env,L_raw,R_env,R_raw
29702,0.2533,-0.1648,0.9112,0.0,0.5214,0.0,0.1418
29718,0.2412,-0.1739,0.9421,0.0,0.4891,0.0,0.1007
29734,0.2444,-0.1744,0.9411,0.0,0.5512,0.0,0.1329
29751,0.2477,-0.1727,0.9267,0.0,0.6172,0.0,0.1966
29767,0.2535,-0.1768,0.9255,0.0,0.6407,0.0,0.2264
29784,0.2561,-0.1694,0.9186,0.0,0.5729,0.0,0.1869
29800,0.2612,-0.1784,0.9193,0.0,0.4956,0.0,0.1241
29816,0.2617,-0.1784,0.9118,0.0,0.5117,0.0,0.1144
29833,0.2501,-0.1733,0.9227,0.0,0.5866,0.0,0.1652
29849,0.2515,-0.1729,0.9314,0.0,0.6342,0.0,0.2152
29865,0.2549,-0.1712,0.9167,0.0,0.6084,0.0,0.2136
29882,0.2558,-0.18,0.9108,0.0,0.5254,0.0,0.1587
29898,0.2516,-0.1894,0.9278,0.0,0.4916,0.0,0.1104
29915,0.2521,-0.1797,0.9392,0.0,0.5455,0.0,0.1281
29931,0.251,-0.1814,0.9203,0.0,0.6124,0.0,0.1853
29947,0.2514,-0.1776,0.9225,0.0,0.6391,0.0,0.2264
29964,0.2499,-0.1786,0.9254,0.0,0.5729,0.0,0.1821
29980,0.2494,-0.18,0.92,0.0,0.5004,0.0,0.1233
29996,0.2461,-0.176,0.9257,0.0,0.5109,0.0,0.1104
30014,0.2513,-0.176,0.9244,0.0,0.5641,0.0,0.1354
30031,0.2547,-0.1778,0.9201,0.0,0.6294,0.0,0.1958
30047,0.2494,-0.1802,0.9205,0.0,0.6423,0.0,0.2248
30063,0.2441,-0.181,0.9238,0.0,0.5745,0.0,0.1885
30080,0.2449,-0.1768,0.9298,0.0,0.5028,0.0,0.1265
30096,0.2431,-0.1705,0.9287,0.0,0.5117,0.0,0.1072
30113,0.2507,-0.1801,0.925,0.0,0.585,0.0,0.1539
30129,0.2552,-0.1781,0.9163,0.0,0.6391,0.0,0.2152
30145,0.2605,-0.1779,0.9157,0.0,0.6084,0.0,0.2136
30162,0.2597,-0.1752,0.9195,0.0,0.5254,0.0,0.1507
30178,0.2514,-0.1728,0.9203,0.0,0.4932,0.0,0.1096
30194,0.2487,-0.1713,0.931,0.0,0.5488,0.0,0.1313
30211,0.2448,-0.1709,0.9272,0.0,0.6172,0.0,0.1926
30227,0.2561,-0.179,0.9211,0.0,0.6407,0.0,0.2216
30244,0.2539,-0.1802,0.9183,0.0,0.577,0.0,0.1958
30260,0.2526,-0.1796,0.9209,0.0,0.5012,0.0,0.1289
30277,0.2474,-0.176,0.923,0.0,0.4964,0.0,0.1088
30293,0.2458,-0.1705,0.9253,0.0,0.5778,0.0,0.1491
30310,0.255,-0.1778,0.9196,0.0,0.6334,0.0,0.2119
30326,0.2503,-0.1732,0.9211,0.0,0.6278,0.0,0.2232
30343,0.2468,-0.1767,0.9197,0.0,0.5568,0.0,0.174
30359,0.2543,-0.171,0.9246,0.0,0.4964,0.0,0.1176
30375,0.2434,-0.1665,0.9235,0.0,0.5278,0.0,0.1184
30392,0.2398,-0.1645,0.9247,0.0,0.6003,0.0,0.174
30408,0.2518,-0.1827,0.9288,0.0,0.6382,0.0,0.2216
30425,0.2592,-0.1723,0.904,0.0,0.6011,0.0,0.2095
30441,0.2476,-0.1776,0.9332,0.0,0.5262,0.0,0.1442
30457,0.248,-0.1786,0.9191,0.0,0.4956,0.0,0.0991
30474,0.2526,-0.1787,0.9256,0.0,0.5641,0.0,0.1394
30490,0.2606,-0.1783,0.9131,0.0,0.6342,0.0,0.2022
30506,0.2766,-0.179,0.9046,0.0,0.6366,0.0,0.2264
30523,0.2436,-0.1663,0.9238,0.0,0.5713,0.0,0.1813
30539,0.2552,-0.1685,0.925,0.0,0.502,0.0,0.1217
30556,0.2567,-0.1773,0.9199,0.0,0.5198,0.0,0.112
30572,0.2568,-0.1751,0.9176,0.0,0.5907,0.0,0.1619
30589,0.2504,-0.1762,0.9252,0.0,0.6399,0.0,0.2152
30605,0.2521,-0.1821,0.9238,0.0,0.6148,0.0,0.2168
30621,0.2526,-0.1816,0.9163,0.0,0.5246,0.0,0.1474
30638,0.2513,-0.1748,0.9279,0.0,0.4763,0.0,0.0999
30654,0.2531,-0.1739,0.9322,0.0,0.5568,0.0,0.1345
30670,0.2484,-0.1866,0.9211,0.0,0.6278,0.0,0.1918
30687,0.2507,-0.1741,0.9253,0.0,0.6407,0.0,0.2248
30703,0.2493,-0.1779,0.9219,0.0,0.5794,0.0,0.1861
30720,0.2539,-0.1819,0.9206,0.0,0.5004,0.0,0.1225
30736,0.2559,-0.1787,0.9217,0.0,0.5085,0.0,0.108
30753,0.2555,-0.1823,0.9218,0.0,0.5794,0.0,0.1515
30769,0.2511,-0.1796,0.9244,0.0,0.6342,0.0,0.2095
30786,0.2494,-0.1832,0.9233,0.0,0.6237,0.0,0.2216
30802,0.2472,-0.1775,0.919,0.0,0.5472,0.0,0.1668
30819,0.2521,-0.1774,0.9201,0.0,0.494,0.0,0.1136
30835,0.2504,-0.1722,0.9306,0.0,0.5375,0.0,0.1209
30851,0.2498,-0.1808,0.9179,0.0,0.6036,0.0,0.1772
30868,0.2444,-0.1814,0.9245,0.0,0.6439,0.0,0.2248
30884,0.25,-0.1828,0.9272,0.0,0.6036,0.0,0.2038
30901,0.2547,-0.1831,0.9167,0.0,0.5246,0.0,0.141
30917,0.2533,-0.1834,0.9173,0.0,0.4956,0.0,0.1072
30933,0.2564,-0.1815,0.919,0.0,0.5778,0.0,0.1474
30950,0.2485,-0.1798,0.9254,0.0,0.6358,0.0,0.2022
30966,0.24,-0.1764,0.9296,0.0,0.631,0.0,0.2264
30983,0.2456,-0.1858,0.9278,0.0,0.5625,0.0,0.1748
30999,0.2514,-0.1903,0.9241,0.0,0.4996,0.0,0.12
31015,0.2566,-0.1953,0.9242,0.0,0.5254,0.0,0.1152
31032,0.2475,-0.1742,0.9195,0.0,0.5971,0.0,0.1684
31048,0.261,-0.1719,0.9151,0.0,0.6415,0.0,0.2184
31064,0.2426,-0.1784,0.9414,0.0,0.5979,0.0,0.2014
31081,0.2689,-0.1846,0.8995,0.0,0.5125,0.0,0.1362
31097,0.2595,-0.1831,0.9129,0.0,0.4956,0.0,0.1072
31115,0.252,-0.1772,0.9246,0.0,0.5407,0.0,0.1265
31131,0.2494,-0.1826,0.9182,0.0,0.61,0.0,0.1821
31148,0.2482,-0.1806,0.9242,0.0,0.6439,0.0,0.224
31164,0.2557,-0.1826,0.9201,0.0,0.5955,0.0,0.2038
31181,0.2481,-0.1775,0.9349,0.0,0.5198,0.0,0.1434
31197,0.252,-0.1798,0.9226,0.0,0.494,0.0,0.0991
31213,0.2495,-0.1786,0.919,0.0,0.5609,0.0,0.1386
31230,0.2494,-0.1778,0.9242,0.0,0.627,0.0,0.199
31246,0.2568,-0.1785,0.9201,0.0,0.6302,0.0,0.2264
31263,0.2543,-0.1821,0.9138,0.0,0.5633,0.0,0.1853
31279,0.253,-0.1793,0.9198,0.0,0.4996,0.0,0.1192
31295,0.2581,-0.1817,0.9146,0.0,0.5262,0.0,0.1168
31312,0.2451,-0.1746,0.9263,0.0,0.5971,0.0,0.1684
31328,0.2486,-0.1799,0.9269,0.0,0.6407,0.0,0.2184
31345,0.2421,-0.1831,0.929,0.0,0.6011,0.0,0.2119
31361,0.255,-0.183,0.9226,0.0,0.5238,0.0,0.1474
31377,0.2588,-0.1848,0.9166,0.0,0.4908,0.0,0.1031
31394,0.2589,-0.1844,0.9128,0.0,0.5488,0.0,0.1281
31410,0.2508,-0.178,0.913,0.0,0.6181,0.0,0.1934
31426,0.2518,-0.1823,0.9297,0.0,0.631,0.0,0.224
31443,0.2479,-0.1733,0.9181,0.0,0.5592,0.0,0.1764
31459,0.2464,-0.1796,0.923,0.0,0.4948,0.0,0.1184
31475,0.247,-0.1815,0.9276,0.0,0.519,0.0,0.1144
31492,0.2532,-0.185,0.9154,0.0,0.5891,0.0,0.1627
31508,0.2542,-0.1849,0.9147,0.0,0.6358,0.0,0.2144
31525,0.257,-0.1836,0.9225,0.0,0.6092,0.0,0.2168
31541,0.2515,-0.1872,0.914,0.0,0.531,0.0,0.1539
31557,0.2485,-0.181,0.9315,0.0,0.4924,0.0,0.1072
31574,0.2486,-0.1783,0.9155,0.0,0.5536,0.0,0.1345
31590,0.2366,-0.1697,0.931,0.0,0.6254,0.0,0.1909
31606,0.2467,-0.176,0.9318,0.0,0.6391,0.0,0.2313
31623,0.2554,-0.1813,0.908,0.0,0.5745,0.0,0.1869
31639,0.254,-0.1856,0.9162,0.0,0.4988,0.0,0.1217
31656,0.2443,-0.1785,0.9282,0.0,0.5085,0.0,0.1072
31672,0.2436,-0.1804,0.9203,0.0,0.5818,0.0,0.1603
31689,0.2486,-0.1765,0.9275,0.0,0.6382,0.0,0.2216
31705,0.2516,-0.1833,0.9146,0.0,0.6278,0.0,0.2152
31722,0.2565,-0.1762,0.9187,0.0,0.548,0.0,0.1652
31738,0.2525,-0.1902,0.923,0.0,0.494,0.0,0.1152
31755,0.2521,-0.1857,0.9145,0.0,0.5367,0.0,0.1217
31771,0.2421,-0.1718,0.9357,0.0,0.6052,0.0,0.1716
31787,0.2477,-0.17,0.9187,0.0,0.6415,0.0,0.224
31804,0.2572,-0.1764,0.9086,0.0,0.5971,0.0,0.203
31820,0.2403,-0.1789,0.9333,0.0,0.5133,0.0,0.1394
31837,0.2511,-0.1712,0.9158,0.0,0.4924,0.0,0.0999
31853,0.2419,-0.184,0.9482,0.0,0.56,0.0,0.1354
31870,0.2546,-0.1891,0.9103,0.0,0.6278,0.0,0.199
31886,0.2551,-0.1779,0.913,0.0,0.6382,0.0,0.2248
31903,0.2548,-0.1839,0.9239,0.0,0.5713,0.0,0.1821
31919,0.2519,-0.1783,0.9223,0.0,0.5004,0.0,0.1225
31935,0.2436,-0.1759,0.9289,0.0,0.5133,0.0,0.1088
31952,0.2432,-0.1756,0.925,0.0,0.5858,0.0,0.1531
31968,0.25,-0.1815,0.9267,0.0,0.6366,0.0,0.2144
31985,0.2536,-0.1823,0.9162,0.0,0.6148,0.0,0.2152
32001,0.2483,-0.1831,0.9243,0.0,0.5391,0.0,0.1619
32017,0.2465,-0.1785,0.9234,0.0,0.4924,0.0,0.0975
32034,0.2421,-0.1774,0.929,0.0,0.5504,0.0,0.1313
32050,0.2499,-0.1772,0.9255,0.0,0.6213,0.0,0.1909
32066,0.2584,-0.1836,0.9144,0.0,0.6382,0.0,0.2232
32083,0.2614,-0.1826,0.913,0.0,0.5794,0.0,0.1893
32099,0.2554,-0.1807,0.9088,0.0,0.5004,0.0,0.1273
32116,0.243,-0.1771,0.9263,0.0,0.5061,0.0,0.1072
32132,0.244,-0.1758,0.9299,0.0024,0.5778,0.0,0.1474
32149,0.2414,-0.1795,0.9293,0.0,0.635,0.0,0.2046
32165,0.2556,-0.1855,0.9222,0.0,0.6262,0.0,0.2216
32182,0.2612,-0.1814,0.9085,0.0,0.5504,0.0,0.17
32198,0.2721,-0.1823,0.9121,0.0,0.4972,0.0,0.1136
32215,0.2553,-0.1846,0.9137,0.0,0.5214,0.0,0.112
32232,0.2542,-0.1808,0.9233,0.0,0.5882,0.0,0.1619
32248,0.2383,-0.1762,0.9292,0.0,0.6407,0.0,0.2192
32265,0.2426,-0.1758,0.932,0.0,0.6124,0.0,0.2152
32281,0.2531,-0.1867,0.9202,0.0,0.5359,0.0,0.1539
32297,0.2575,-0.1846,0.9141,0.0,0.4932,0.0,0.112
32314,0.251,-0.184,0.9235,0.0,0.5439,0.0,0.1265
32330,0.2516,-0.1823,0.9178,0.0,0.6124,0.0,0.1861
32347,0.2485,-0.1819,0.9237,0.0,0.6431,0.0,0.2264
32363,0.2488,-0.1789,0.9265,0.0,0.5874,0.0,0.1934
32380,0.2509,-0.1836,0.9186,0.0,0.5053,0.0,0.1337
32396,0.2558,-0.1894,0.9182,0.0,0.4964,0.0,0.0975
32413,0.252,-0.1934,0.9161,0.0,0.5665,0.0,0.145
32429,0.2516,-0.1904,0.916,0.0,0.631,0.0,0.2022
32445,0.2479,-0.1826,0.9256,0.0,0.635,0.0,0.2232
32462,0.2487,-0.184,0.9274,0.0,0.5617,0.0,0.1764
32478,0.2552,-0.1865,0.913,0.006,0.4956,0.0,0.1168
32495,0.2553,-0.1895,0.919,0.0,0.5222,0.0,0.1136
32511,0.2595,-0.189,0.916,0.0,0.5955,0.0,0.17
32528,0.2491,-0.1867,0.921,0.0,0.6415,0.0,0.2216
32544,0.2449,-0.1807,0.9263,0.0,0.6084,0.0,0.2136
32561,0.2401,-0.1793,0.9301,0.0,0.531,0.0024,0.1499
32577,0.246,-0.1772,0.9293,0.0,0.5004,0.0,0.1031
32594,0.2521,-0.1855,0.9209,0.0,0.548,0.0,0.1241
32610,0.2557,-0.1821,0.9163,0.0,0.6172,0.0,0.1869
32626,0.2511,-0.1809,0.9237,0.0,0.6431,0.0,0.2281
32643,0.2477,-0.1822,0.9252,0.0,0.5891,0.0,0.199
32659,0.2508,-0.1795,0.9244,0.0,0.5101,0.0,0.1281
32676,0.2489,-0.1797,0.9231,0.0,0.502,0.0,0.1007
32692,0.2479,-0.1826,0.9243,0.0,0.5754,0.0,0.1491
32709,0.2489,-0.1815,0.924,0.0,0.6358,0.0,0.2022
32725,0.2479,-0.1828,0.9254,0.0,0.6302,0.0,0.2232
32742,0.2524,-0.1892,0.9186,0.0,0.5568,0.0,0.1772
32758,0.2527,-0.1903,0.9187,0.0,0.5004,0.0,0.1176
32775,0.2576,-0.1956,0.9162,0.0,0.5238,0.0,0.1144
32791,0.2528,-0.1912,0.9175,0.0,0.5979,0.0,0.1692
32807,0.2573,-0.1972,0.9189,0.0,0.6391,0.0,0.216
32824,0.2614,-0.1972,0.9109,0.0,0.6084,0.0,0.2136
32840,0.2629,-0.1956,0.9096,0.0,0.5278,0.0,0.1474
32857,0.2555,-0.1966,0.92,0.0,0.4948,0.0,0.1088
32873,0.2494,-0.1941,0.9174,0.0,0.5504,0.0,0.1265
32890,0.2485,-0.1949,0.9212,0.0,0.6189,0.0,0.1829
32906,0.25,-0.1967,0.9185,0.0,0.6487,0.0,0.2273
32923,0.2557,-0.1961,0.919,0.0,0.5866,0.0,0.1934
32939,0.2553,-0.1951,0.9137,0.0,0.5028,0.0,0.1241
32956,0.2591,-0.1905,0.9173,0.0,0.4996,0.0,0.0999
32972,0.2614,-0.1882,0.9149,0.0,0.577,0.0,0.1491
32988,0.2509,-0.184,0.9187,0.0,0.6358,0.0,0.2038
33005,0.2471,-0.1858,0.9288,0.0,0.6278,0.0,0.2224
33021,0.2438,-0.1869,0.9211,0.0,0.5544,0.0,0.1716
33038,0.2398,-0.1853,0.927,0.0,0.4964,0.0,0.1192
33054,0.2469,-0.1915,0.9221,0.0,0.5254,0.0,0.1136
33071,0.2462,-0.1851,0.9198,0.0,0.5987,0.0,0.1724
33087,0.2474,-0.1827,0.9295,0.0,0.6415,0.0,0.2264
33104,0.2484,-0.1789,0.9174,0.0,0.6019,0.0,0.2103
33120,0.2436,-0.1806,0.9294,0.0,0.5157,0.0,0.1507
33137,0.2439,-0.1814,0.931,0.0,0.494,0.0,0.1072
33153,0.2417,-0.1816,0.9214,0.0,0.5536,0.0,0.1289
33169,0.2445,-0.1808,0.9319,0.0,0.6246,0.0,0.1909
33186,0.2511,-0.1834,0.9195,0.0,0.6399,0.0,0.2281
33202,0.2553,-0.1872,0.915,0.0,0.5778,0.0,0.1869
33219,0.2609,-0.1905,0.9109,0.0,0.5004,0.0,0.1225
33235,0.2534,-0.1847,0.917,0.0,0.5061,0.0,0.1088
33252,0.2413,-0.1833,0.9329,0.0,0.5778,0.0,0.1507
33268,0.2457,-0.1839,0.9196,0.0,0.6342,0.0,0.2103
33285,0.244,-0.184,0.9307,0.0,0.6181,0.0,0.2224
33301,0.2502,-0.1882,0.9236,0.0,0.5455,0.0,0.17
33319,0.2595,-0.1952,0.9051,0.0,0.5012,0.0,0.1281
33335,0.2599,-0.1925,0.9118,0.0,0.5117,0.0,0.1096
33352,0.2487,-0.1893,0.9221,0.0,0.5842,0.0,0.1523
33368,0.2411,-0.1866,0.9273,0.0,0.6391,0.0,0.2103
33384,0.2464,-0.1822,0.9253,0.0,0.6189,0.0,0.2168
33401,0.2475,-0.1801,0.924,0.0,0.5407,0.0,0.1652
33417,0.2429,-0.1826,0.9276,0.0,0.4924,0.0,0.1104
33434,0.242,-0.1875,0.9235,0.0,0.5335,0.0,0.1184
33450,0.2489,-0.1945,0.9189,0.0,0.6052,0.0,0.1756
33466,0.2511,-0.1954,0.9153,0.0,0.6527,0.0,0.2264
33483,0.2654,-0.1922,0.9113,0.0,0.5866,0.0,0.1909
33499,0.2473,-0.1814,0.9172,0.0,0.5077,0.0,0.1265
33515,0.2423,-0.1621,0.9381,0.0,0.4996,0.0,0.1007
33532,0.2166,-0.1608,0.9442,0.0,0.5762,0.0,0.1458
33548,0.2094,-0.1611,0.9601,0.0,0.6391,0.0,0.2022
33565,0.2294,-0.1969,0.9413,0.0,0.6294,0.0,0.2216
33581,0.2602,-0.1839,0.916,0.006,0.5528,0.0,0.1748
33597,0.2742,-0.2002,0.905,0.0,0.4924,0.0,0.1112
33614,0.2905,-0.2113,0.8788,0.0,0.5359,0.0,0.1184
33630,0.2761,-0.1882,0.8988,0.0,0.6092,0.0,0.1756
33647,0.2514,-0.1701,0.9344,0.0,0.6471,0.0,0.2248
33663,0.2319,-0.1718,0.9389,0.0,0.5987,0.0,0.2006
33679,0.2464,-0.1766,0.9303,0.0,0.5133,0.0048,0.1386
33696,0.2677,-0.1856,0.9071,0.0,0.494,0.0,0.0999
33712,0.2735,-0.1854,0.9067,0.0,0.5592,0.0,0.1354
33729,0.2608,-0.1856,0.9106,0.0,0.6302,0.0,0.199
33745,0.2438,-0.1824,0.9259,0.0,0.6358,0.0,0.2289
33761,0.2329,-0.1724,0.9372,0.0,0.5536,0.0,0.1708
33778,0.2355,-0.1738,0.9399,0.0,0.4956,0.0,0.1184
33794,0.2497,-0.1826,0.9181,0.0,0.5262,0.0,0.1184
33810,0.2643,-0.1856,0.9097,0.0,0.5987,0.0,0.17
33827,0.2721,-0.1837,0.9042,0.0,0.6415,0.0,0.2192
33843,0.2582,-0.1777,0.925,0.0,0.61,0.0,0.2022
33860,0.2476,-0.1783,0.9265,0.0,0.5246,0.0,0.1491
33876,0.229,-0.1795,0.9318,0.0,0.4932,0.0,0.1007
33893,0.2307,-0.1884,0.9399,0.0,0.552,0.0,0.1313
33909,0.236,-0.1863,0.9203,0.0,0.6254,0.0,0.1885
33926,0.2488,-0.1873,0.924,0.0,0.6423,0.0,0.2224
33942,0.2558,-0.1871,0.9105,0.0,0.5794,0.0,0.1909
33959,0.2456,-0.1806,0.9226,0.0,0.5012,0.0,0.1209
33975,0.24,-0.1804,0.9302,0.0,0.5069,0.0,0.1072
33991,0.2365,-0.178,0.9299,0.0,0.5778,0.0,0.1499
34008,0.235,-0.1797,0.9408,0.0,0.6358,0.0,0.2119
34024,0.2437,-0.183,0.9171,0.0,0.6294,0.0,0.2224
34041,0.2408,-0.1745,0.9334,0.0,0.5512,0.0,0.17
34057,0.2482,-0.1839,0.9255,0.0,0.4964,0.0,0.1136
34073,0.2506,-0.1825,0.9185,0.0,0.5407,0.0,0.1225
34090,0.2496,-0.1788,0.9248,0.0,0.6124,0.0,0.1829
34106,0.2476,-0.1856,0.9172,0.0,0.6463,0.0,0.2289
34123,0.2499,-0.1828,0.9199,0.0,0.5866,0.0,0.1926
34139,0.2446,-0.1853,0.9233,0.0,0.4972,0.0,0.1329
34155,0.2476,-0.1839,0.9213,0.0,0.4972,0.0,0.1007
34172,0.2475,-0.1819,0.9229,0.0,0.5633,0.0,0.1458
34188,0.2436,-0.1816,0.922,0.0,0.6342,0.0,0.2014
34204,0.2388,-0.1803,0.9294,0.0,0.6262,0.0,0.2232
34221,0.242,-0.1795,0.9265,0.0,0.548,0.0,0.166
34237,0.2401,-0.181,0.924,0.0,0.4908,0.0,0.1104
34253,0.242,-0.1826,0.9297,0.0,0.5343,0.0,0.12
34270,0.2458,-0.1848,0.9207,0.0,0.6052,0.0,0.1724
34286,0.259,-0.1843,0.9165,0.0,0.6447,0.0,0.2216
34303,0.2595,-0.1846,0.9115,0.0,0.6019,0.0,0.2038
34319,0.257,-0.1844,0.9168,0.0,0.5198,0.0,0.141
34335,0.2491,-0.182,0.9205,0.0,0.502,0.0,0.1072
34352,0.2455,-0.179,0.9249,0.0,0.5745,0.0,0.1466
34368,0.2506,-0.1748,0.9209,0.0,0.6342,0.0,0.2087
34385,0.2479,-0.1702,0.927,0.0,0.631,0.0,0.2248
34401,0.2461,-0.1708,0.9269,0.0,0.5536,0.0,0.1748
34419,0.2431,-0.1771,0.9286,0.0,0.4988,0.0,0.1249
34435,0.2505,-0.182,0.9209,0.0,0.4996,0.0,0.1072
34451,0.2447,-0.1812,0.9172,0.0,0.5737,0.0,0.1458
34468,0.2402,-0.1876,0.926,0.0,0.6358,0.0,0.2046
34484,0.2244,-0.1853,0.9296,0.0,0.6302,0.0,0.2232
34501,0.2188,-0.179,0.9447,0.0,0.5568,0.0,0.174
34517,0.2185,-0.1727,0.9403,0.0,0.4964,0.0,0.1176
34533,0.228,-0.1752,0.9395,0.0,0.5391,0.0,0.1273
34550,0.2418,-0.1791,0.9245,0.0,0.61,0.0,0.1821
34566,0.2608,-0.1859,0.9131,0.0,0.6431,0.0,0.2248
34583,0.2714,-0.1875,0.9039,0.0,0.5923,0.0,0.2014
34599,0.2612,-0.1829,0.9115,0.0,0.5109,0.0,0.1362
34615,0.2565,-0.1854,0.9165,0.0,0.4964,0.0,0.1023
34632,0.2409,-0.1804,0.9236,0.0,0.5665,0.0,0.1378
34648,0.2384,-0.1852,0.9328,0.0,0.6391,0.0,0.1998
34664,0.2379,-0.182,0.9225,0.0,0.6229,0.0,0.2224
34681,0.2331,-0.1748,0.9354,0.0,0.5512,0.0,0.1708
34697,0.2388,-0.1802,0.9333,0.0,0.4972,0.0,0.112
34713,0.2539,-0.1906,0.9141,0.0,0.5351,0.0,0.1184
34730,0.2522,-0.1917,0.9115,0.0,0.6027,0.0,0.17
